category,product_type,schemes,scheme_count,missing_schemes,unusual_schemes,min_fee,max_fee,spread,source_file,valid_from,flags
Продукты / Молочная гастрономия / Майонез / Соусы майонезные,Соусы майонезные,"DBS=5%, EXPRESS=18.5%, FBS=25.5%, FBY=18.5%",4,,,5.0,25.5,20.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Аксессуары / Кисти, спонжи и аппликаторы / Спонжи косметические",Спонжи косметические,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
Продукты / Молочная гастрономия / Масло и маргарин / Спреды,Спреды,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Товары для красоты / Средства и предметы гигиены / Полоскание и уход за полостью рта / Спреи для полости рта,Спреи для полости рта,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за телом / Антицеллюлитные средства / Средства антицеллюлитные",Средства антицеллюлитные,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за телом / Загар и защита от солнца / Автозагар и средства для солярия / Средства для автозагара",Средства для автозагара,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Мужчинам / Средства для бритья",Средства для бритья,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Мужчинам / Средства для бритья / Средства для бритья",Средства для бритья,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за телом / Депиляция и эпиляция / Средства для депиляции",Средства для депиляции,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за телом / Депиляция и эпиляция / Средства для депиляции / Средства для депиляции",Средства для депиляции,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за телом / Загар и защита от солнца / Средства для загара и защиты от солнца",Средства для загара и защиты от солнца,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Химическая завивка и выпрямление / Средства для защиты волос перед химической завивкой",Средства для защиты волос перед химической завивкой,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Окрашивание / Краска / Средства для защиты кожи",Средства для защиты кожи,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Для бровей / Краска для бровей и ресниц / Средства для защиты кожи при окрашивании бровей",Средства для защиты кожи при окрашивании бровей,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
Товары для красоты / Средства и предметы гигиены / Полоскание и уход за полостью рта / Средства для отбеливания зубов / Средства для зубов отбеливающие,Средства для зубов отбеливающие,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
Товары для красоты / Средства и предметы гигиены / Полоскание и уход за полостью рта / Средства для индикации зубного налета,Средства для индикации зубного налета,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
Товары для красоты / Средства и предметы гигиены / Средства для интимной гигиены,Средства для интимной гигиены,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Химическая завивка и выпрямление / Средства для ламинирования волос",Средства для ламинирования волос,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Аксессуары / Ресницы и клей / Средства для ламинирования ресниц",Средства для ламинирования ресниц,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Аксессуары / Ресницы и клей / Средства для наращивания ресниц",Средства для наращивания ресниц,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Для бровей / Краска для бровей и ресниц / Средства для окрашивания бровей",Средства для окрашивания бровей,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
Товары для красоты / Средства и предметы гигиены / Полоскание и уход за полостью рта / Средства для отбеливания зубов,Средства для отбеливания зубов,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за телом / Депиляция и эпиляция / Воскоплавы и парафиновые ванны / Средства для очистки воска",Средства для очистки воска,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Аксессуары / Кисти, спонжи и аппликаторы / Средства для очищения косметических принадлежностей",Средства для очищения косметических принадлежностей,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Химическая завивка и выпрямление / Средства для перманентного выпрямления волос",Средства для перманентного выпрямления волос,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Для бровей / Краска для бровей и ресниц / Средства для снятия краски для бровей",Средства для снятия краски для бровей,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за ногтями / Средства для снятия лака",Средства для снятия лака,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за лицом / Очищение и снятие макияжа / Средства для снятия макияжа",Средства для снятия макияжа,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Окрашивание / Краска / Средства для удаления краски с кожи",Средства для удаления краски с кожи,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за лицом / Очищение и снятие макияжа / Средства для умывания",Средства для умывания,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Мужчинам / Для бороды и усов / Средства для ухода за бородой",Средства для ухода за бородой,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за лицом / Кремы и сыворотки / Средства для ухода за лицом",Средства для ухода за лицом,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
Товары для красоты / Средства и предметы гигиены / Полоскание и уход за полостью рта / Средства для фиксации протезов,Средства для фиксации протезов,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Химическая завивка и выпрямление / Средства для химической завивки волос",Средства для химической завивки волос,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
Товары для красоты / Средства и предметы гигиены / Полоскание и уход за полостью рта / Средства для чистки протезов,Средства для чистки протезов,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за телом / Депиляция и эпиляция / Средства до и после депиляции / Средства до депиляции",Средства до депиляции,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за телом / Депиляция и эпиляция / Средства до и после депиляции",Средства до и после депиляции,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
Товары для красоты / Средства и предметы гигиены,Средства и предметы гигиены,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Мужчинам / Средства для бритья / Средства после бритья",Средства после бритья,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за телом / Депиляция и эпиляция / Средства до и после депиляции / Средства после депиляции",Средства после депиляции,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за телом / Депиляция и эпиляция / Средства до и после депиляции / Средства против вросших волос",Средства против вросших волос,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Мужчинам / Для бороды и усов / Стайлинг для бороды",Стайлинг для бороды,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за ногтями / Инструменты для маникюра и педикюра / Станки педикюрные",Станки педикюрные,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за ногтями / Дизайн ногтей / Стемпинг",Стемпинг,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Ароматерапия / Аксессуары / Стенды под благовония",Стенды под благовония,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Резинки, ободки, повязки / Стразы для волос",Стразы для волос,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Аксессуары / Мелочи для макияжа / Стразы для лица",Стразы для лица,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
Продукты / Замороженные продукты / Мясо и птица замороженные / Субпродукты,Субпродукты,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Мясная гастрономия / Птица и полуфабрикаты / Субпродукты из птицы,Субпродукты из птицы,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Мясная гастрономия / Птица и полуфабрикаты / Субпродукты из птицы / Субпродукты из птицы охлаждённые,Субпродукты из птицы охлаждённые,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Мясная гастрономия / Мясо и полуфабрикаты / Субпродукты мясные / Субпродукты мясные охлаждённые,Субпродукты мясные охлаждённые,"DBS=5%, EXPRESS=18.5%, FBS=25.5%, FBY=18.5%",4,,,5.0,25.5,20.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Супы, бульоны / Супы готовые охлажденные",Супы готовые охлажденные,"DBS=5%, EXPRESS=18.5%, FBS=25.5%, FBY=18.5%",4,,,5.0,25.5,20.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Супы, бульоны","Супы, бульоны","DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Для глаз / Карандаши и подводки для глаз / Сурьма",Сурьма,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Продукты / Кондитерские изделия / Мучные кондитерские изделия / Сухари, баранки, сушки / Сухари сладкие",Сухари сладкие,"DBS=5%, EXPRESS=22%, FBS=29%, FBY=22%",4,,,5.0,29.0,24.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Сухие шампуни",Сухие шампуни,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Сухие шампуни / Сухие шампуни",Сухие шампуни,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Продукты / Кулинария / Суши, роллы / Суши",Суши,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Суши, роллы","Суши, роллы","DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Питьевые йогурты, молочные коктейли / Сывороточные напитки",Сывороточные напитки,"DBS=5%, EXPRESS=24%, FBS=31%, FBY=24%",4,,,5.0,31.0,26.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Сыр,Сыр,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Молочные снеки, сырки / Сырки творожные",Сырки творожные,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Готовые завтраки замороженные / Сырники замороженные,Сырники замороженные,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Сыр / Сырные продукты,Сырные продукты,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Сыр / Сыры,Сыры,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Сэндвичи, бургеры / Сэндвичи",Сэндвичи,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Сэндвичи, бургеры","Сэндвичи, бургеры","DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Товары для красоты / Средства и предметы гигиены / Прокладки и тампоны / Тампоны женские,Тампоны женские,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Сухие шампуни / Твердые шампуни",Твердые шампуни,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за ногтями / Инструменты для маникюра и педикюра / Твизеры для кутикулы",Твизеры для кутикулы,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
Продукты / Молочная гастрономия / Творог,Творог,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Творог / Творог,Творог,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Молочная гастрономия / Густые йогурты, творожки / Творожки",Творожки,"DBS=5%, EXPRESS=8%, FBS=8%, FBY=8%",4,,,5.0,8.0,3.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Продукты / Молочная гастрономия / Молочные снеки, сырки / Творожные запеканки",Творожные запеканки,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Творог / Творожные массы,Творожные массы,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
Продукты / Молочная гастрономия / Творог / Творожные продукты,Творожные продукты,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Товары для красоты / Косметика, парфюмерия и уход / Уход за лицом / Аксессуары / Тейпы косметические для лица",Тейпы косметические для лица,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Для глаз / Тени",Тени,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Макияж / Для бровей / Тени для бровей",Тени для бровей,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Расчески и щетки / Термобрашинги",Термобрашинги,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Товары для красоты / Косметика, парфюмерия и уход / Уход за волосами / Химическая завивка и выпрямление / Термобумага для волос",Термобумага для волос,"DBS=12%, EXPRESS=5%, FBS=12%, FBY=5%",4,,,5.0,12.0,7.0,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,LOW_FEE_5_OR_LESS
"Продукты / Замороженные продукты / Замороженные блюда и полуфабрикаты / Тесто, основа для пиццы / Тесто замороженное",Тесто замороженное,"DBS=5%, EXPRESS=23.5%, FBS=30.5%, FBY=23.5%",4,,,5.0,30.5,25.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
"Продукты / Кулинария / Пицца, тесто, охлажденные мучные полуфабрикаты / Тесто охлажденное",Тесто охлажденное,"DBS=5%, EXPRESS=21.5%, FBS=28.5%, FBY=21.5%",4,,,5.0,28.5,23.5,20260426_141844_marketplace-services-rates-01-04-2026.xlsx,2026-04-01,"LOW_FEE_5_OR_LESS, LARGE_SPREAD_20_OR_MORE"
